Incident ID,Incident Date,State,City Or County,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
2677668,2023-08-10T00:00:00Z,Indiana,Indianapolis,0,0,0,0,"1"
2699341,2023-08-10T00:00:00Z,North Carolina,Statesville,0,0,0,0,"0"
2677159,2023-08-10T00:00:00Z,Arizona,Phoenix,0,0,0,0,"1"
2676410,2023-08-09T00:00:00Z,Indiana,Whiteland (New Whiteland),0,0,0,0,"1"
2676437,2023-08-09T00:00:00Z,Indiana,Lawrenceburg,0,0,0,0,"1"
2674943,2023-08-07T00:00:00Z,Texas,Mesquite,0,0,0,0,"1"
2674588,2023-08-05T00:00:00Z,Illinois,Evanston,0,0,0,0,"0"
2673722,2023-08-04T00:00:00Z,Tennessee,Memphis,0,0,0,0,"0"
2674128,2023-08-04T00:00:00Z,Maryland,Upper Marlboro,0,0,0,0,"1"
2672629,2023-08-03T00:00:00Z,California,Oakley,0,0,0,0,"1"
2670782,2023-08-02T00:00:00Z,Georgia,Covington,0,0,0,0,"0"
2670404,2023-07-31T00:00:00Z,Indiana,Indianapolis,0,0,0,0,"1"
2668383,2023-07-31T00:00:00Z,Tennessee,Memphis,0,0,0,1,"0"
2667666,2023-07-27T00:00:00Z,New York,Mount Vernon,0,0,0,0,"1"
2663163,2023-07-25T00:00:00Z,Tennessee,Memphis,0,1,0,0,"0"
2660496,2023-07-22T00:00:00Z,Georgia,Athens,0,1,0,0,"2"
2658560,2023-07-19T00:00:00Z,Nebraska,Lincoln,0,0,0,0,"0"
2794359,2023-07-19T00:00:00Z,California,Huntington Beach,0,0,0,0,"1"
2656757,2023-07-13T00:00:00Z,Wisconsin,Milwaukee,0,0,0,0,"1"
2651532,2023-07-13T00:00:00Z,District of Columbia,Washington,1,0,0,0,"1"
2653242,2023-07-11T00:00:00Z,Virginia,Gloucester,0,0,0,0,"4"
2648691,2023-07-10T00:00:00Z,Maryland,Capitol Heights,0,0,0,0,"1"
2643757,2023-07-05T00:00:00Z,District of Columbia,Washington,1,0,0,0,"1"
2645787,2023-07-02T00:00:00Z,New York,Albany,0,0,0,0,"1"
2635020,2023-06-23T00:00:00Z,New Mexico,Albuquerque,0,1,0,0,"1"
2627627,2023-06-16T00:00:00Z,Massachusetts,Boston,0,0,0,0,"1"
2627865,2023-06-15T00:00:00Z,Louisiana,Shreveport,0,0,0,0,"1"
2625692,2023-06-13T00:00:00Z,Massachusetts,Quincy,0,0,0,0,"0"
2625367,2023-06-12T00:00:00Z,New York,Freeport,0,0,0,0,"1"
2621053,2023-06-09T00:00:00Z,District of Columbia,Washington,0,1,0,0,"0"
2620907,2023-06-09T00:00:00Z,Maryland,Bowie (Mitchellville),0,0,0,0,"1"
2620379,2023-06-08T00:00:00Z,Pennsylvania,Uniontown,0,0,0,0,"0"
2619530,2023-06-07T00:00:00Z,Texas,San Antonio,0,0,0,0,"2"
2619238,2023-06-07T00:00:00Z,Wisconsin,Milwaukee,0,0,0,0,"0"
2618358,2023-06-06T00:00:00Z,Virginia,Richmond,2,5,0,0,"1"
2618525,2023-06-06T00:00:00Z,Pennsylvania,Philadelphia,0,0,0,0,"1"
2617497,2023-06-05T00:00:00Z,Utah,Salt Lake City,0,0,0,0,"2"
2617124,2023-06-05T00:00:00Z,Michigan,Warren,0,0,0,0,"1"
2618343,2023-06-02T00:00:00Z,Wisconsin,Madison,0,0,0,0,"1"
2616067,2023-06-02T00:00:00Z,California,San Mateo,0,0,0,0,"2"
2614659,2023-06-02T00:00:00Z,New York,Staten Island,0,0,0,0,"1"
2758087,2023-06-01T00:00:00Z,Kentucky,Louisville,0,0,0,0,"1"
2639325,2023-06-01T00:00:00Z,Michigan,Bridgeport,0,0,0,0,"1"
2614603,2023-05-31T00:00:00Z,California,Menifee,0,0,0,0,"1"
2613532,2023-05-31T00:00:00Z,Virginia,Richmond,0,0,0,0,"1"
2617161,2023-05-31T00:00:00Z,Michigan,Harper Woods,0,0,0,0,"1"
2613950,2023-05-31T00:00:00Z,Indiana,Columbia City,0,0,0,0,"0"
2608980,2023-05-26T00:00:00Z,Texas,San Antonio,0,0,0,0,"1"
2609942,2023-05-26T00:00:00Z,California,Moreno Valley,0,0,0,0,"1"
2608891,2023-05-26T00:00:00Z,Texas,Houston,0,0,0,0,"2"
2608570,2023-05-25T00:00:00Z,Indiana,Indianapolis,0,0,0,0,"1"
2608159,2023-05-25T00:00:00Z,Arizona,Tucson,0,0,0,0,"1"
2608256,2023-05-25T00:00:00Z,Hawaii,Kapolei,0,0,0,0,"1"
2609086,2023-05-24T00:00:00Z,Texas,Dallas,0,0,0,0,"1"
2606670,2023-05-24T00:00:00Z,North Carolina,Greenville,0,1,0,0,"3"
2607974,2023-05-24T00:00:00Z,Utah,American Fork,0,0,0,0,"1"
2606987,2023-05-24T00:00:00Z,California,Santa Maria,0,0,0,0,"1"
2606723,2023-05-24T00:00:00Z,Pennsylvania,Pittsburgh,1,0,0,0,"1"
2606261,2023-05-23T00:00:00Z,Kentucky,Louisville,0,0,0,0,"1"
2608839,2023-05-23T00:00:00Z,Texas,Houston,0,0,0,0,"1"
2605505,2023-05-22T00:00:00Z,Ohio,Columbus,0,0,0,0,"2"
2608988,2023-05-22T00:00:00Z,Missouri,Kansas City,0,0,0,0,"0"
2606091,2023-05-22T00:00:00Z,Michigan,Ypsilanti,0,0,0,0,"2"
2605863,2023-05-22T00:00:00Z,Utah,Salt Lake City (Kearns),0,0,0,0,"0"
2606557,2023-05-22T00:00:00Z,California,San Diego,0,0,0,0,"0"
2605406,2023-05-22T00:00:00Z,Massachusetts,Danvers,0,0,0,0,"0"
2605147,2023-05-19T00:00:00Z,Louisiana,Garyville,0,0,0,0,"3"
2602735,2023-05-19T00:00:00Z,Virginia,Fredericksburg,0,0,0,0,"1"
2603051,2023-05-19T00:00:00Z,Alabama,Harvest,0,0,0,0,"0"
2602748,2023-05-19T00:00:00Z,Arizona,Phoenix,0,0,0,0,"1"
2602920,2023-05-18T00:00:00Z,Florida,Saint Petersburg,0,0,0,0,"2"
2608157,2023-05-18T00:00:00Z,New York,Clarence,0,0,0,0,"0"
2602744,2023-05-18T00:00:00Z,Virginia,Norfolk,0,0,0,0,"1"
2601586,2023-05-18T00:00:00Z,Maryland,Cheltenham,0,0,0,0,"1"
2602362,2023-05-18T00:00:00Z,Illinois,Pleasant Hill,0,0,0,0,"1"
2603169,2023-05-18T00:00:00Z,Georgia,Marietta,0,0,0,0,"1"
2602538,2023-05-17T00:00:00Z,Texas,El Paso,0,0,0,0,"1"
2601866,2023-05-17T00:00:00Z,Illinois,El Paso,0,0,0,0,"0"
2602624,2023-05-17T00:00:00Z,California,San Jose,0,0,0,0,"1"
2602282,2023-05-17T00:00:00Z,Nevada,North Las Vegas,0,0,0,0,"1"
2600877,2023-05-17T00:00:00Z,Louisiana,Shreveport,0,0,0,0,"1"
2600771,2023-05-17T00:00:00Z,District of Columbia,Washington,1,0,0,0,"0"
2601213,2023-05-16T00:00:00Z,Texas,Houston,0,0,0,0,"1"
2601208,2023-05-16T00:00:00Z,Texas,Corpus Christi,0,0,0,0,"2"
2600273,2023-05-16T00:00:00Z,Virginia,Glen Allen,0,0,0,0,"0"
2599890,2023-05-16T00:00:00Z,Mississippi,New Augusta,0,0,0,0,"0"
2600061,2023-05-16T00:00:00Z,Nebraska,Omaha,0,0,0,0,"1"
2603652,2023-05-16T00:00:00Z,New Jersey,Paterson,0,0,0,0,"1"
2601542,2023-05-15T00:00:00Z,Indiana,Indianapolis,0,0,0,0,"2"
2599399,2023-05-15T00:00:00Z,Oklahoma,Oklahoma City,0,0,0,0,"1"
2700853,2023-05-12T00:00:00Z,Ohio,Dayton,0,0,0,0,"1"
2596672,2023-05-12T00:00:00Z,South Carolina,Bennettsville,0,0,0,0,"0"
2597548,2023-05-12T00:00:00Z,Nebraska,Chadron,0,0,0,0,"1"
2598506,2023-05-12T00:00:00Z,Georgia,Loganville,0,0,0,0,"2"
2596876,2023-05-12T00:00:00Z,Tennessee,Lenoir City,1,0,0,0,"0"
2596869,2023-05-12T00:00:00Z,Kentucky,Waddy,0,0,0,0,"1"
2602947,2023-05-12T00:00:00Z,Washington,Toppenish,0,0,0,0,"1"
2600371,2023-05-12T00:00:00Z,Alabama,Cordova,0,0,0,0,"0"
2595630,2023-05-11T00:00:00Z,Texas,Odessa,0,0,0,0,"1"
2596514,2023-05-11T00:00:00Z,Pennsylvania,Reading,0,0,0,0,"1"
2595852,2023-05-11T00:00:00Z,Utah,Tooele,0,0,0,0,"0"
2594693,2023-05-10T00:00:00Z,Illinois,Richton Park,0,0,0,0,"1"
2596668,2023-05-10T00:00:00Z,Illinois,Glen Ellyn,0,0,0,0,"1"
2594642,2023-05-10T00:00:00Z,Virginia,Gretna,0,0,0,0,"1"
2595044,2023-05-10T00:00:00Z,Texas,Amarillo,0,0,0,0,"1"
2594470,2023-05-10T00:00:00Z,Michigan,Grand Rapids,0,0,0,0,"0"
2596329,2023-05-10T00:00:00Z,Wisconsin,Milwaukee,0,0,0,0,"1"
2593641,2023-05-09T00:00:00Z,Alabama,Oakman,0,0,0,0,"2"
2593442,2023-05-09T00:00:00Z,Virginia,Chesterfield,0,0,0,0,"1"
2594567,2023-05-09T00:00:00Z,Florida,Deltona,0,0,0,0,"1"
2594090,2023-05-09T00:00:00Z,Arizona,Peoria,0,0,0,0,"1"
2593508,2023-05-09T00:00:00Z,Pennsylvania,Philadelphia,0,0,0,0,"2"
2594978,2023-05-09T00:00:00Z,Ohio,Warren (Champion),0,0,0,0,"0"
2596538,2023-05-08T00:00:00Z,Texas,Lubbock,0,0,0,0,"0"
2592201,2023-05-08T00:00:00Z,North Carolina,Indian Trail,0,0,0,0,"0"
2596580,2023-05-08T00:00:00Z,South Carolina,Summerville,0,0,0,0,"1"
2595641,2023-05-08T00:00:00Z,Mississippi,Bay Saint Louis,0,0,0,0,"1"
2596042,2023-05-08T00:00:00Z,New Hampshire,New Ipswich,0,0,0,0,"0"
2591797,2023-05-08T00:00:00Z,Nevada,Las Vegas,0,1,0,0,"2"
2592366,2023-05-08T00:00:00Z,Pennsylvania,Philadelphia,0,0,0,0,"0"
2589416,2023-05-05T00:00:00Z,Texas,Irving,0,0,0,0,"2"
2590615,2023-05-05T00:00:00Z,Texas,Bullard,0,0,0,0,"1"
2594601,2023-05-04T00:00:00Z,Mississippi,Bay Saint Louis,0,0,0,0,"1"
2589282,2023-05-04T00:00:00Z,North Carolina,Wilmington,0,0,0,0,"1"
2588807,2023-05-04T00:00:00Z,Nevada,Las Vegas,0,0,0,0,"0"
2589251,2023-05-04T00:00:00Z,Wisconsin,Kenosha,0,0,0,0,"1"
2588497,2023-05-04T00:00:00Z,Maryland,Hyattsville (Landover),0,0,0,0,"1"
2588363,2023-05-04T00:00:00Z,Texas,Sugar Land,0,0,0,0,"1"
2588059,2023-05-03T00:00:00Z,Minnesota,Mankato,0,0,0,0,"1"
2588647,2023-05-03T00:00:00Z,Michigan,Muskegon,0,0,0,0,"1"
2587545,2023-05-03T00:00:00Z,Michigan,Grand Rapids,0,0,0,0,"0"
2587905,2023-05-03T00:00:00Z,Kansas,Lawrence,0,0,0,0,"1"
2587625,2023-05-03T00:00:00Z,North Carolina,Winston Salem (Winston-salem),0,0,0,0,"0"
2588938,2023-05-03T00:00:00Z,Florida,Gainesville,0,0,0,0,"0"
2586871,2023-05-02T00:00:00Z,Virginia,Waynesboro,0,0,0,0,"0"
2588804,2023-05-02T00:00:00Z,Virginia,Woodbridge,0,0,0,0,"1"
2587574,2023-05-02T00:00:00Z,Minnesota,Saint Paul,0,0,0,1,"0"
2588357,2023-05-02T00:00:00Z,South Carolina,Charleston,0,0,0,0,"1"
2594378,2023-05-02T00:00:00Z,Indiana,Gary,0,0,0,0,"1"
2587217,2023-05-02T00:00:00Z,Ohio,Cleveland (Pepper Pike),0,0,0,0,"1"
2588102,2023-05-02T00:00:00Z,Kentucky,Louisville (Shively),0,0,0,0,"1"
2588224,2023-05-01T00:00:00Z,Maryland,Oxon Hill,0,0,0,0,"3"
2588513,2023-05-01T00:00:00Z,Indiana,Fort Wayne,0,0,0,0,"0"
2586673,2023-05-01T00:00:00Z,Pennsylvania,Mc Kees Rocks (Mckees Rocks),0,0,0,0,"0"
2586600,2023-05-01T00:00:00Z,California,Los Angeles,0,0,0,0,"1"
2585980,2023-05-01T00:00:00Z,Michigan,Flint,0,1,0,0,"1"
2585445,2023-04-30T00:00:00Z,California,Palmdale,0,0,0,0,"0"
2589008,2023-04-29T00:00:00Z,Virginia,Springfield,0,0,0,0,"2"
2584191,2023-04-29T00:00:00Z,Florida,Tallahassee,0,1,0,0,"1"
2584547,2023-04-28T00:00:00Z,Colorado,Colorado Springs,0,0,0,0,"1"
2583557,2023-04-28T00:00:00Z,Tennessee,Knoxville,0,1,0,0,"1"
2583495,2023-04-28T00:00:00Z,South Carolina,Swansea,0,0,0,0,"0"
2587436,2023-04-28T00:00:00Z,Texas,Houston,0,0,0,0,"2"
2584202,2023-04-28T00:00:00Z,Texas,Houston,0,0,0,0,"1"
2583940,2023-04-28T00:00:00Z,Kentucky,Louisville,0,0,0,0,"1"
2582779,2023-04-27T00:00:00Z,Virginia,Richmond,0,2,0,0,"1"
2585794,2023-04-27T00:00:00Z,Wisconsin,Milwaukee,0,0,0,0,"1"
2610971,2023-04-27T00:00:00Z,New York,Lake Katrine,0,0,0,0,"1"
2583241,2023-04-27T00:00:00Z,North Carolina,Reidsville,0,0,0,0,"0"
2582770,2023-04-27T00:00:00Z,Connecticut,Waterbury,0,0,0,0,"1"
2583850,2023-04-26T00:00:00Z,Missouri,Blue Springs,0,0,0,0,"1"
2582305,2023-04-26T00:00:00Z,Kentucky,Louisville,0,0,0,0,"1"
2584297,2023-04-26T00:00:00Z,Pennsylvania,Scranton,0,0,0,0,"1"
2584232,2023-04-26T00:00:00Z,Pennsylvania,Reading,0,0,0,0,"1"
2593278,2023-04-26T00:00:00Z,California,Martinez,0,0,0,0,"1"
2582814,2023-04-26T00:00:00Z,Florida,Panama City,0,0,0,0,"1"
2582694,2023-04-26T00:00:00Z,Arkansas,Maumelle,0,0,0,0,"1"
2587592,2023-04-26T00:00:00Z,Nevada,Las Vegas,0,0,0,0,"1"
2583230,2023-04-26T00:00:00Z,New Mexico,Santa Fe,0,0,0,0,"0"
2582409,2023-04-26T00:00:00Z,Wisconsin,Madison,0,0,0,0,"1"
2582294,2023-04-25T00:00:00Z,New York,Buffalo,0,0,0,0,"1"
2581021,2023-04-25T00:00:00Z,Tennessee,Nashville,0,0,0,0,"1"
2587844,2023-04-25T00:00:00Z,Virginia,Marion,0,0,0,0,"1"
2581302,2023-04-25T00:00:00Z,Florida,Fort Lauderdale (Lauderdale Lakes),0,0,0,0,"1"
2580940,2023-04-25T00:00:00Z,Colorado,Boulder,0,0,0,0,"0"
2581809,2023-04-25T00:00:00Z,Georgia,Lilburn,0,0,0,0,"0"
2581770,2023-04-25T00:00:00Z,North Carolina,Wilmington,0,0,0,0,"1"
2581218,2023-04-24T00:00:00Z,Virginia,Oak Hall,0,0,0,0,"1"
2582141,2023-04-24T00:00:00Z,Illinois,Belleville,0,0,0,0,"1"
2580280,2023-04-24T00:00:00Z,Illinois,Dixon,0,0,0,0,"1"
2581967,2023-04-24T00:00:00Z,Indiana,Greentown,0,0,0,0,"1"
2581131,2023-04-24T00:00:00Z,Indiana,Muncie,0,0,0,0,"0"
2580125,2023-04-24T00:00:00Z,Oklahoma,Oklahoma City (Midwest City),1,0,0,0,"1"
2580098,2023-04-24T00:00:00Z,Texas,Roscoe,1,0,0,0,"0"
2580175,2023-04-24T00:00:00Z,Texas,Port Arthur,0,0,0,0,"1"
2580132,2023-04-24T00:00:00Z,Wisconsin,Superior,0,0,0,0,"0"
2587582,2023-04-24T00:00:00Z,Nevada,Las Vegas,0,0,0,0,"1"
2580827,2023-04-24T00:00:00Z,Florida,Tavares,0,0,0,0,"1"
2581702,2023-04-24T00:00:00Z,California,Morgan Hill,0,0,0,0,"1"
2580580,2023-04-24T00:00:00Z,Michigan,Grand Rapids (Walker),0,0,0,0,"0"
2600121,2023-04-23T00:00:00Z,Minnesota,Minneapolis,0,0,0,0,"1"
2578987,2023-04-21T00:00:00Z,Pennsylvania,Philadelphia,0,1,0,0,"0"
2579259,2023-04-21T00:00:00Z,California,San Jose,0,0,0,0,"1"
2578308,2023-04-21T00:00:00Z,Texas,Tyler,0,0,0,0,"1"
2578299,2023-04-21T00:00:00Z,New York,Mount Vernon,0,0,0,0,"1"
2608058,2023-04-20T00:00:00Z,Arizona,Mesa,0,0,0,0,"1"
2577989,2023-04-20T00:00:00Z,Pennsylvania,York,0,0,0,0,"1"
2578297,2023-04-20T00:00:00Z,Kentucky,Louisville,0,0,0,0,"1"
2582145,2023-04-19T00:00:00Z,New Mexico,Albuquerque,0,0,0,0,"1"
2577485,2023-04-19T00:00:00Z,Texas,Houston,0,0,0,0,"1"
2580152,2023-04-19T00:00:00Z,Michigan,Detroit,0,0,0,0,"1"
2582494,2023-04-19T00:00:00Z,Missouri,Grandview,0,0,0,0,"1"
2577147,2023-04-19T00:00:00Z,Florida,Sebastian,0,0,0,0,"1"
2577143,2023-04-19T00:00:00Z,Florida,Panama City,0,0,0,0,"1"
2577069,2023-04-19T00:00:00Z,Florida,Avon Park,0,0,0,0,"1"
2576998,2023-04-18T00:00:00Z,Florida,Boynton Beach,0,0,0,0,"1"
2576202,2023-04-18T00:00:00Z,California,Indio,0,0,0,0,"1"
2576112,2023-04-18T00:00:00Z,Florida,Saint Petersburg,0,0,0,0,"1"
2682826,2023-04-17T00:00:00Z,Utah,Salt Lake City,0,0,0,0,"0"
2575231,2023-04-17T00:00:00Z,West Virginia,Ripley,0,0,0,0,"1"
2574858,2023-04-16T00:00:00Z,California,Lemoore,0,0,0,0,"1"
2580929,2023-04-15T00:00:00Z,Pennsylvania,Bethlehem,0,0,0,0,"4"
2572601,2023-04-15T00:00:00Z,Maryland,Bowie,0,0,0,0,"0"
2573244,2023-04-15T00:00:00Z,Pennsylvania,Lincoln University,0,2,0,0,"0"
2572510,2023-04-14T00:00:00Z,Illinois,Dunlap,0,0,0,0,"1"
2572080,2023-04-14T00:00:00Z,Tennessee,Harrison,0,0,0,0,"1"
2574053,2023-04-14T00:00:00Z,Georgia,Oxford,0,0,0,0,"0"
2571988,2023-04-14T00:00:00Z,Mississippi,Jackson,0,0,0,0,"1"
2572869,2023-04-14T00:00:00Z,Iowa,Ames,0,0,0,0,"1"
2571900,2023-04-14T00:00:00Z,North Carolina,Elizabeth City,0,0,0,0,"0"
2571341,2023-04-13T00:00:00Z,Tennessee,Crossville,0,0,0,0,"1"
2571897,2023-04-13T00:00:00Z,Georgia,Atlanta (Dunwoody),0,0,0,0,"1"
2572983,2023-04-13T00:00:00Z,Wisconsin,Manitowoc,0,0,0,0,"2"
2571994,2023-04-13T00:00:00Z,New Mexico,Albuquerque,0,0,0,0,"1"
2571958,2023-04-13T00:00:00Z,Oklahoma,Tulsa,0,0,0,0,"0"
2571022,2023-04-13T00:00:00Z,Maryland,Odenton,0,0,0,0,"1"
2628051,2023-04-13T00:00:00Z,New Hampshire,Portsmouth,0,0,0,0,"1"
2570681,2023-04-12T00:00:00Z,Mississippi,Jackson,0,0,0,0,"0"
2570535,2023-04-12T00:00:00Z,Texas,Arlington,0,0,0,0,"1"
2570313,2023-04-12T00:00:00Z,North Carolina,Winston Salem (Winston-salem),0,0,0,0,"1"
2570980,2023-04-12T00:00:00Z,Iowa,Waterloo,0,0,0,0,"1"
2570413,2023-04-11T00:00:00Z,Illinois,Antioch,0,0,0,0,"1"
2570356,2023-04-11T00:00:00Z,Maryland,Baltimore,0,0,0,0,"1"
2569573,2023-04-11T00:00:00Z,Indiana,East Chicago,0,0,0,0,"1"
2569514,2023-04-11T00:00:00Z,Florida,Tallahassee,0,0,0,0,"1"
2571098,2023-04-11T00:00:00Z,Pennsylvania,Pittsburgh,0,0,0,0,"1"
2571093,2023-04-11T00:00:00Z,Georgia,Tyrone,0,0,0,0,"1"
2569905,2023-04-11T00:00:00Z,Indiana,South Bend,0,0,0,0,"1"
2572559,2023-04-11T00:00:00Z,Washington,Vancouver,0,0,0,0,"1"
2571085,2023-04-10T00:00:00Z,Texas,Texarkana,0,0,0,0,"0"
2569627,2023-04-10T00:00:00Z,Missouri,Springfield,0,0,0,0,"1"
2569350,2023-04-10T00:00:00Z,Alaska,Anchorage,0,0,0,0,"1"
2568388,2023-04-10T00:00:00Z,Kentucky,Louisville,1,1,0,0,"1"
2568884,2023-04-07T00:00:00Z,Nebraska,Hildreth,0,0,0,0,"1"
2569179,2023-04-07T00:00:00Z,Arizona,Laveen,0,0,0,0,"1"
2571080,2023-04-07T00:00:00Z,North Carolina,Greenville,0,1,0,0,"1"
2565924,2023-04-06T00:00:00Z,North Carolina,Elizabeth City,0,0,0,0,"1"
2565916,2023-04-06T00:00:00Z,North Carolina,Winterville,0,1,0,0,"1"
2566273,2023-04-06T00:00:00Z,Florida,West Palm Beach,0,0,0,0,"1"
2565867,2023-04-06T00:00:00Z,Illinois,Chicago,0,2,0,0,"0"
2565141,2023-04-05T00:00:00Z,South Carolina,Summerville,0,0,0,0,"2"
2565084,2023-04-05T00:00:00Z,North Carolina,Durham,0,0,0,0,"0"
2566126,2023-04-05T00:00:00Z,Maryland,Hagerstown,0,0,0,0,"0"
2929911,2023-04-04T00:00:00Z,North Carolina,Winston Salem (Winston-salem),0,0,0,0,"2"
2565154,2023-04-04T00:00:00Z,Alabama,Mobile,0,0,0,0,"0"
2564272,2023-04-04T00:00:00Z,South Carolina,Columbia,0,0,0,0,"1"
2565130,2023-04-04T00:00:00Z,South Carolina,Summerville,0,0,0,0,"1"
2565028,2023-04-04T00:00:00Z,Arkansas,Arkadelphia,0,0,0,0,"0"
2565024,2023-04-04T00:00:00Z,Illinois,Highland Park,0,0,0,0,"1"
2566008,2023-04-04T00:00:00Z,Texas,Houston,0,0,0,0,"1"
2564276,2023-04-04T00:00:00Z,South Carolina,Greenville,0,0,0,0,"0"
2564631,2023-04-04T00:00:00Z,Florida,Daytona Beach,0,1,0,0,"0"
2563490,2023-04-03T00:00:00Z,Ohio,Chesterland,0,0,0,0,"1"
2565375,2023-04-03T00:00:00Z,Massachusetts,Lowell,0,0,0,0,"1"
2562782,2023-04-02T00:00:00Z,North Carolina,Chapel Hill,0,1,0,0,"1"
2561676,2023-03-31T00:00:00Z,Virginia,Manassas,0,0,0,0,"1"
2564249,2023-03-31T00:00:00Z,North Carolina,Concord,0,0,0,0,"0"
2561477,2023-03-31T00:00:00Z,Texas,Lumberton,0,0,0,0,"0"
2562192,2023-03-31T00:00:00Z,South Carolina,Lexington,0,0,0,0,"0"
2563207,2023-03-31T00:00:00Z,Florida,Tallahassee,0,0,0,0,"1"
2563964,2023-03-31T00:00:00Z,North Carolina,Orrum,0,0,0,0,"0"
2561014,2023-03-30T00:00:00Z,Texas,Spring,0,0,0,0,"1"
2559834,2023-03-30T00:00:00Z,North Carolina,Winston Salem (Winston-salem),0,0,0,1,"0"
2561378,2023-03-30T00:00:00Z,Florida,Tallahassee,0,0,0,0,"1"
2563308,2023-03-30T00:00:00Z,Georgia,Augusta (Martinez),0,0,0,0,"0"
2562147,2023-03-30T00:00:00Z,Florida,Daytona Beach,0,0,0,0,"1"
2559786,2023-03-30T00:00:00Z,Indiana,Hammond,0,0,0,0,"0"
2561159,2023-03-30T00:00:00Z,Arizona,Tucson,0,0,0,0,"1"
2561118,2023-03-30T00:00:00Z,Louisiana,Shreveport,0,0,0,0,"1"
2559740,2023-03-29T00:00:00Z,Arkansas,Dardanelle,0,0,0,0,"1"
2558951,2023-03-29T00:00:00Z,Virginia,Virginia Beach,0,0,0,0,"1"
2558974,2023-03-29T00:00:00Z,Virginia,Pilgrims Knob,0,0,0,0,"1"
2561498,2023-03-29T00:00:00Z,Florida,Orange Park,0,0,0,0,"2"
2559854,2023-03-29T00:00:00Z,Georgia,Douglasville,0,0,1,0,"0"
2558926,2023-03-29T00:00:00Z,South Carolina,Winnsboro,0,0,0,0,"0"
2561355,2023-03-29T00:00:00Z,Oklahoma,Tulsa,0,0,0,0,"1"
2559405,2023-03-29T00:00:00Z,Ohio,Toledo,0,0,0,0,"1"
2557546,2023-03-28T00:00:00Z,Louisiana,Lafayette,0,0,0,0,"0"
2561468,2023-03-28T00:00:00Z,Maryland,Baltimore,0,0,0,0,"1"
2558461,2023-03-28T00:00:00Z,Georgia,Harlem,0,0,0,0,"1"
2558432,2023-03-28T00:00:00Z,Florida,Haines City,0,0,0,0,"1"
2558202,2023-03-28T00:00:00Z,Oklahoma,Tulsa,0,0,0,0,"1"
2558163,2023-03-28T00:00:00Z,Texas,Fort Worth,0,0,0,0,"1"
2557697,2023-03-27T00:00:00Z,Texas,San Antonio,0,0,0,0,"1"
2555459,2023-03-27T00:00:00Z,Tennessee,Nashville,6,0,1,0,"0"
2556517,2023-03-27T00:00:00Z,South Carolina,Lake View,0,0,0,0,"1"
2555875,2023-03-27T00:00:00Z,Tennessee,Dyersburg,0,0,0,0,"1"
2558229,2023-03-27T00:00:00Z,Alabama,Mobile,0,0,0,0,"1"
2560505,2023-03-27T00:00:00Z,Texas,San Antonio,0,0,0,0,"1"
2563950,2023-03-26T00:00:00Z,North Carolina,Greensboro,0,0,0,0,"1"
2607030,2023-03-25T00:00:00Z,Illinois,Chicago,0,0,0,0,"1"
2556529,2023-03-25T00:00:00Z,South Carolina,Orangeburg,0,0,0,0,"0"
2558154,2023-03-25T00:00:00Z,Tennessee,Knoxville,0,0,0,0,"1"
2556007,2023-03-24T00:00:00Z,California,Santa Paula,0,0,0,0,"1"
2554279,2023-03-24T00:00:00Z,North Carolina,Willow Spring,0,0,0,0,"1"
2553432,2023-03-24T00:00:00Z,West Virginia,Welch,0,0,0,0,"2"
2555815,2023-03-24T00:00:00Z,Indiana,Middlebury,1,0,0,0,"0"
2553233,2023-03-24T00:00:00Z,Illinois,South Holland,0,0,0,0,"0"
2553705,2023-03-23T00:00:00Z,Texas,San Antonio,0,0,0,0,"1"
2553744,2023-03-23T00:00:00Z,Minnesota,Minneapolis,0,0,0,0,"0"
2553005,2023-03-23T00:00:00Z,Texas,San Antonio,0,0,0,0,"1"
2552952,2023-03-23T00:00:00Z,Tennessee,Chattanooga,0,0,0,0,"1"
2552853,2023-03-23T00:00:00Z,North Carolina,Mebane,0,0,0,0,"1"
2553387,2023-03-23T00:00:00Z,North Carolina,Charlotte,0,0,0,0,"1"
2553956,2023-03-23T00:00:00Z,Florida,Sanford,0,0,0,0,"1"
2556336,2023-03-23T00:00:00Z,New Jersey,Rockaway,0,0,0,0,"2"
2552884,2023-03-22T00:00:00Z,North Carolina,Clayton,0,0,0,0,"1"
2551754,2023-03-22T00:00:00Z,Colorado,Denver,0,2,1,0,"0"
2552490,2023-03-22T00:00:00Z,Alabama,Anniston,0,1,0,0,"0"
2558151,2023-03-22T00:00:00Z,Alaska,Bethel,0,0,0,0,"1"
2551467,2023-03-21T00:00:00Z,Maryland,Baltimore,0,0,0,0,"2"
2551377,2023-03-21T00:00:00Z,Kentucky,Louisville,0,0,0,0,"1"
2552168,2023-03-21T00:00:00Z,California,Palm Desert,0,0,0,0,"1"
2552017,2023-03-21T00:00:00Z,Pennsylvania,Lancaster,0,0,0,0,"1"
2558630,2023-03-21T00:00:00Z,North Dakota,Bismarck,0,0,0,0,"1"
2552454,2023-03-21T00:00:00Z,Texas,Huffman,0,0,0,0,"1"
2551555,2023-03-21T00:00:00Z,Texas,Dallas,0,1,0,0,"1"
2549957,2023-03-20T00:00:00Z,Texas,Arlington,1,0,0,0,"1"
